Id,Label
2086,CHARLES J. DAY
2087,WILLIAM BALLIN
2088,EAGENE BRITTON
2089,ANDERSON FOWLER
2090,WILLIAM B. PUTNEY
2091,ABRAHAM STERN
2092,GURDON G. BRINKERHOFF
2093,WILLIAM H. CHASE
2094,E.G. TUCKER
2095,ADOLPH D. BENDHELM
2096,HENRY A. CAESAR
2097,HENRY HOFHEIMER
2098,MARCUS M. MARKS
2099,NELSON A. REYNOLDS
2100,ALBION K. CHAPMAN
2101,"FRANCIS M. BACON, JR."
2102,PEARSON HALSTEAD
2103,ROBERT B. HIRSCH
2104,JACQUES HUBER
2105,ARTHUR L. LESHER
2106,AUGUSTUS F. LIBBY
2107,ELKAN NAUMBURG
2108,"EMIL SEYD, JR."
2109,FREDERICK SOUHACK
2110,CHARLES T. YOUNG
2111,HENRY M. WELLS
2112,D.J. EVANS
2113,JOHN L. HEINS
2114,"S.L. HUSTED, JR."
2115,WALTER LONGMAN
2116,DAVID F. MANNING
2117,DAVID B. POWELL
2118,W.D. SARGENT
2119,A.G. LOOMIS
2120,G.S. WHITSON
2122,FRANK A. VANDERLIP
2123,H.M. KILBORN
2124,W.H. TAPPAN
2125,A. KAVANAGH
2126,JAMES A. STILLMAN
2127,C. JANSSEN
2128,ROBERT BACON
2129,CHARLES S. FAIRCHILD
2130,"JOHN D. ROCKEFELLER, JR."
2131,STUYVESANT FISH
2132,GILBERT G. THORNE
2133,GEORGE S. HICKOK
2134,EDWARD J. BALDWIN
2135,FREDERICK O. FOXCROFT
2136,JOSEPH T. MOORE
2137,CHARLES SCRIBNER
2138,CHARLES STERNBACH
2139,CORNELIUS VANDERBILT
2141,JOHN M. CRANE
2142,JOHN A. HILTNER
2143,JOHN I. COLE
2144,G.B. SAYRES
2145,WILLIAM C. HORN
2146,CORNELIUS B. MITCHELL
2147,THOMAS RUSSELL
2148,NEWTON E. STOUT
2149,JOSEPH S. STOUT
2150,ROBERT H. SWAYZE
2151,R.R. MOORE
2152,G.J. BAUMANN
2153,JOHN G. HEMERICH
2154,JOSEPH J. KITTEL
2155,R.V. LEWIS
2156,FRANK W. SANGER
2157,LOUIS STERN
2158,GEORGE J. SMITH
2159,FRANCIS L. LELAND
2160,WILLIAM H. JENNISON
2161,C.G. DALE
2162,S.F. JAYNE
2163,CHARLES B. WEBSTER
2164,HENRY PARISH
2165,WALTER KERR
2166,"HENRY PARISH, JR."
2167,G.M. CORNING
2168,Z.W. VAN ZELM
2169,EDMUND L. BAYLIES
2170,JOHN L. CADWALADER
2171,JOSEPH H. CHOATE
2172,WILLIAM E. DODGE
2173,C. O'D. ISELIN
2174,HENRY LEWIS MORRIS
2175,JOHN McL. NASH
2176,WILLIAM C. SCHERMERHORN
2177,PHILLIP SCHUYLER
2178,RUTHERFURD STUYVESANT
2179,C. VANDERBLIT
2180,FRANK S. HYATT
2181,ROLLIN P. GRANT
2182,LEE KOHNS
2183,ROBERT H. McCUTCHEON
2184,WILLIAM J. MERRALL
2185,JOHN H. SEED
2186,WILLIAM WILLS
2187,FORREST H. PARKER
2188,WILLIAM A. SHERMAN
2189,A.H. ALDEN
2190,ALEXANDER MUNN
2191,A.S. ROE
2192,JOHN E. WEEKS
2193,E.S. WHITMAN
2194,EDWARD M. VOORHEES
2195,ARCHIBALD M. PENTZ
2196,WILLIAM FELSINGER
2197,C.W. BRINCKERHOFF
2198,RUFUS H. WOOD
2199,JOHN WEBBER
2200,EIBE D. CORDTS
2201,DANIEL HOFFMAN
2202,FREDERICK HUGHSON
2203,W.H. JACKSON
2204,JAMES L. WANDLING
2205,"JOHN WEBBER, JR."
2206,BENJAMIN A. WILLIAMS
2207,OSBORN W. BRIGHT
2208,L. CARROLL ROOT
2209,ZELAH VAN LOAN
2210,"CHARLES R. BRAINE, JR."
2211,JAMES E. KEELER
2212,H.W. WHIPPLE
2213,WILLIAM F. BUCKLEY
2214,FREDERIC R. COUDERT
2215,ABRAM M. HYATT
2216,STUART G. NELSON
2217,CHARLES M. SCHWAB
2218,FRANK W. STEARNS
2219,L.H. BELLAMY
2220,ALBERT SCHIFFERS
2221,L.B. FOLEY
2222,A.L. ANGLE
2223,J.B. SABINE
2224,H.A. BELLAMY
2225,H.I. FOLEY
2226,K.B. FOSTER
2227,F.A. HARTUNG
2228,E. NICHOLS
2229,J.W. PALMER
2230,H.L. STORKE
2231,"PETER DOELGER, JR."
2232,LOUIS H. HOLLOWAY
2233,CHARLES P. DOELGER
2234,THOMAS J. DUNN
2235,WILLIAM FOSTER
2236,FRITZ HANDRICH
2237,JOHN J. HARRINGTON
2238,CHARLES PALM
2239,R.C. RATHBONE
2240,JOHN RIEFE
2241,HARRY S. ROTHSCHILD
2242,JOHN SLATTERLY
2243,JOHN A. STRALEY
2244,WILLIAM H. CHESEBROUGH
2245,RICHARD J. SCOLES
2246,E.C. LOCKWOOD
2247,D.S. SCUDIER
2248,HORACE E. ANDREWS
2249,H.S. BLACK
2250,HEMAN DOWD
2252,JOHN HONE
2253,JAMES JOURDAN
2254,JAMES S. KUHN
2255,CHARLTON T. LEWIS
2256,ALLAN McCULLOH
2257,E.C. POTTER
2258,E.W. SCOTT
2259,HENRY F. SHOEMAKER
2260,WAGER SWAYNE
2261,EDWIN THORNE
2262,JOHN C. TOMLINSON
2263,SAMUEL D. STYLES
2264,ADOLPHO H. FISCHER
2265,JOHN H. SELMES
2266,IRVING M. SHAW
2267,ALEXANDER C. MILNE
2268,HOBART CLEVELAND
2269,HENRY DE PEYSTER
2270,JAMES W. ELGAR
2271,HARVEY E. FISK
2272,RICHARD V. LEWIS
2273,RANALD H. MACDONALD
2274,BENJAMIN F. MILLS
2275,EDWARD A. NEWELL
2276,CHARLES ROHE
2277,NOEL B. SANBORN
2278,ELDRIDGE G. SNOW
2279,THOMAS STOKES
2280,CHRISTIAN F. TIETJEN
2281,PAUL E. BONNER
2282,DANIEL CANTY
2283,EUGENE DOHERTY
2284,CLAUS DOSCHER
2285,CULVER FERGUSON
2286,JOHN H. FORT
2287,JOSEPH E. HINDS
2288,JAMES D. LEARY
2289,MENDEL LEVY
2290,ERNEST OCHS
2291,ISAAC SCHEUER
2292,CORNELIUS H. TIEBOUT
2293,PAUL WEIDMANN
2294,HART B. BRUNDRETT
2295,OLIN G. WALBRIDGE
2296,S.C. MERWIN
2297,F.W. LUYTIES
2298,JOHN S. BROWNING
2299,JNO. F. DEGENER
2300,GEORGE A. HEARN
2301,H.W. HOOPS
2302,THOMAS B. KERR
2303,GEORGE LEGG
2304,ALEXANDER D. NAPIER
2305,GEORGE W. SPENCE
2306,CHARLES G. BENNETT
2307,RUDOLPH BURKHARDT
2308,H. BERNARD COOMBE
2309,CHARLES S. CUTTER
2310,JOEL B. GOODMAN
2311,LOUIS GRAF
2312,CHRISTIAN HUNKEN
2313,NATHAN H. LEVI
2314,P.J. MENAHAN
2315,JOHN RUEGER
2316,HENRY L. SCHELLING
2317,GEORGE W. SHELLAS
2318,JOHN WELZ
2319,FRANK E. WILSON
2320,GEORGE H. WOODWORTH
2321,SCOTT FOSTER
2322,ADOLPH WIMPFHEIMER
2323,WILLIAM MILNE
2324,GEORGE A. ZABRISKIE
2325,THEODORE W. MORRIS
2326,STEVENSON TAYLOR
2327,THOMAS WILLIAMS
2328,HORACE J. MORSE
2329,EDWARD JOHNSON
2330,CHARLES A. BOODY
2331,ISIDORE M. BON
2332,DAVID A. BOODY
2333,AMORY S. CARHART
2334,WILLIAM M. COLE
2335,WILLIAM B. DAVENPORT
2336,WILLIAM B. HILL
2337,SOLOMON W. JOHNSON
2338,ROBERT J. KIMBALL
2339,HERBERT L. PRATT
2340,HOWARD W. SMITH
2341,GEORGE P. TANGEMAN
2342,FREDERIC A. WARD
2343,DUNCAN D. PARMLY
2344,GEORGE M. COFFIN
2345,ALFRED M. BULL
2346,PIERSON G. DODD
2347,DANIEL BACON
2348,HENRY S. DESHON
2349,W.H.H. MOORE
2350,GEORGE L. NICHOLAS
2351,RICHARD M. PARMELY
2352,HENRY K. POMROY
2353,JOHN H. POOL
2355,JONATHAN THORNE
2356,WILLIAM M. MILLS
2357,A. NEWBOLD MORRIS
2358,CHARLES W. PARSON
2359,E.M. CLARKE
2360,E.H. COOK
2361,GEORGE B. WHEELER
2362,B. BEINECKE
2363,HENRY CARPENTER
2364,FRANK A. COLLINS
2365,WILLIAM T. JAMES
2366,L.M. FRANKLIN
2367,HENRY L. BOGERT
2368,M.D. GOULD
2369,JOHN HEPBURN
2370,GEORGE LEWIS
2371,THEODORE F. SMITH
2372,WILLIAM H. VAN SICLEN
2373,JOHN H. WILSON
2374,HENRY C. SWORDS
2375,H.H. CAMMANN
2376,HENRY W. REIGHLEY
2377,LANSDALE BOARDMAN
2378,CHERLES C. BURKE
2379,PERCY CHUBB
2380,EDWIN A. CRUIKSHANK
2381,HORACE S. ELY
2382,JOEL FRANCIS FREEMAN
2383,ROBERT GOELET
2384,FRANKLIN B. LORD
2385,JAMES I. RAYMOND
2386,J. ROOSEVELT ROOSEVELT
2387,CHARLES A. SCHERMERHORN
2388,LISPENARD STEWART
2389,JAMES M. VARNUM
2390,FRANK S. WITHERBEE
2391,FRANK STEVENS
2392,FRANK H. HALL
2393,M.F. CARROLL
2394,DANIEL E. CLEARY
2395,CHARLES D. THOMPSON
2396,WILLIAM G.E. SEE
2397,CHARLES W. HUNT
2398,GEORGE H. TREDWELL
2399,CHARLES E. GRIFFITH
2400,EDWARD D. CLARK
2401,HERBERT CRABTREE
2402,W.J. DAVIDSON
2403,RICHARD L.H. FITCH
2404,GEORGE M. MATTHIUS
2405,AZEL F. MERRILL
2406,HENRY P. MORRISON
2407,BENEDICT PARKER
2408,JOHN F. SMITH
2409,J.A. SNYDER
2410,FRANK W. TOMPKINS
2411,H.C. COPELAND
2412,JOHN J. CLANCY
2413,H.H. BIZALLION
2414,MAX AMS
2415,JOHN V.B. CLARKSON
2416,A.F. HOLLY
2417,GEORGE W. PLUNKITT
2418,JOHN REISENWEBER
2419,DANIEL SEYMOUR
2420,CHARLES N. TAINTOR
2421,SAMUEL G. BAYNE
2422,S.G. NELSON
2423,J.F. THOMPSON
2424,C.C. THOMPSON
2425,EDWARD C. BODMAN
2426,T. WISTAR BROWN
2427,LUCIUS A. COLE
2428,FRANCIS V. GREENE
2429,FRANKLIN QUINBY
2430,WILLIAM A. ROSS
2431,JOSEPH SEEP
2432,WILLIAM C. STURGES
2433,WILLIAM H. PHILLIPS
2434,GEORGE M. HALSEY
2435,D. BARNES
2436,GEORGE BELL
2437,WILLISTON H. BENEDICT
2438,FREDERICK A. BOOTH
2439,GEORGE F. CRANE
2440,WILLIAM N. CRANE
2441,GEORGE H. MACY
2442,FREDERICK T. SHERMAN
2443,WILLIAM E. STIGER
2444,PERRY P. WILLIAMS
2445,ROBERT A. PARKER
2446,J.S. CASE
2447,WILLIAM PABST
2448,H.B. DOMINICK
2449,ISAAC STERN
2450,N.S. MELDRUM
2451,ANDREW J. MILLER
2452,EDWIN G. WOODLING
2453,BENJAMIN GRAHAM
2454,W.W. MILLER
2455,CHARLES M. PRESTON
2456,ALEXANDER C. ROBINSON
2457,JAMES TIMPSON
2458,G. HENRY WHITCOMB
2459,CHARLES H. REYNOLDS
2460,WALTER WILMURT
2461,WILLIAM F. CORWITH
2462,JOHN FALLON
2463,HENRY C. FISCHER
2464,JAMES MACFARLANE
2465,JULIUS MANHEIM
2466,WILLIAM G. MILLER
2467,WILLIAM NASON
2468,JOHN O'BRIEN
2469,J.S. OGLIVIE
2470,W.H. PORT
2471,E.C. SMITH
2472,E.G. STACHE
2473,W.H. STURGIS
2474,JOHN TROUNSTINE
2475,JEREMIAH WALSH
2476,"R.W. JONES, JR."
2477,GEORGE W. ADAMS
2478,WILLIAM F. CARLTON
2479,CRAWFORD FAIRBANKS
2480,ERSKINE HEWITT
2481,CHARLES E. LEVY
2482,ALEXANDER McDONALD
2483,CLARENCE S. DUNNING
2484,HENRY S. ANDERSON
2485,CHARLES A. DENNY
2486,HENRY D. ATWATER
2487,WALTER M. AIKMAN
2488,"JOHN F. ANDERSON, JR."
2489,JAMES C. ATWATER
2490,THOMAS O. CALLENDER
2491,ISAAC H. CARY
2492,STURGIS COFFIN
2493,JAMES R. COWING
2494,J. WARREN GREENE
2495,D.A. BOODY
2496,JAMES M. DOREMUS
2497,C.F. BROOKS
2498,JOHN CONDON
2499,THEOPHILIUS OLENA
2500,JOHN SCHLEGEL
2501,J.F. SCHMADEKE
2502,"F.G. SMITH, JR."
2503,JOHN L. SPENCE
2504,WILLIAM C. LANE
2505,LOUIS L. STANTON
2506,WILLIAM C. COX
2507,EDWARD M.F. MILLER
2508,JOHN T. ATTERBURY
2509,PAUL D. CRAVATH
2510,ALEXANDER H. DE HAVEN
2511,SAMUEL M. FELTON
2512,PLINY FISK
2513,WILLIAM D. GUTHRIE
2514,GARDINER M. LANE
2515,HENRY W. PUTNAM
2516,HENRY SANFORD
2517,CHARLES F. SMILLIE
2518,SAMUEL SPENCER
2519,JOHN A. SPOOR
2520,HENRY L. SPRAGUE
2521,IRVING A. STEARNS
2522,CHARLES STEELE
2523,NATHANIEL THAYER
2524,FREDERICK P. VOORHEES
2526,FREDERICK S. WINSTON
2527,OSCAR L. RICHARD
2528,ARNOLD KOHN
2529,ALBERT I. VOORHIS
2530,LUCIUS N. LITTAUER
2531,JULIUS J. LYONS
2532,EDWIN H. RICHARD
2533,JACOB C. SIMON
2534,ELIAS SPINGARN
2535,CHARLES F. ZENTGRAF
2536,WILLIAM H. CLARK
2537,ULRICH W. BECKER
2538,H.C. HAGEDORN
2539,PATRICK BRADY
2540,E.C. BRIDGMAN
2541,WILLIAM BRYAN
2542,GEORGE H. DALEY
2543,WILLIAM HORRMANN
2544,GEORGE H. KENDAL
2545,OTTO LINDEMANN
2546,EDUARD C. MEURER
2547,J.B. PEARSON
2548,FORREST B. ROYAL
2549,FEDOR SCHMIDT
2550,CARL SCHUMANN
2551,WILLY SONNTAG
2552,ERNST WHNCKE
2553,J. WRAY CLEVELAND
2554,NELSON B. SIMON
2555,EDWARD O. STANLEY
2556,J.W. SHEPARD
2557,JULIEN T. DAVIES
2558,WILLIAM J. EASTON
2559,BENJAMIN D. HICKS
2560,JAMES D. LYNCH
2561,CHARLES MATLACK
2562,FREDERICK POTTER
2563,CHARLES RICHARDSON
2564,ELLIS D. WILLIAMS
2565,LOUIS WINDMULLER
2566,WILLIAM H. LEUPP
2567,RAYMOND J. CHATRY
2568,THOMAS C. CLARKE
2569,ALBERT L. BANISTER
2570,W. HUNT HALL
2571,LAWRENCE O. MURRAY
2572,GEORGE BLUMENTHAL
2573,GEORGE C. BOLDT
2574,W.A. CLARK
2575,S.C.T. DODD
2576,JAMES M. McDONALD
2577,JOHN W. GRIGGS
2578,C.I. HUDSON
2579,PHILLIP LEHMAN
2580,EMERSON McMILLIN
2581,SAMUEL A. MAXWELL
2582,HENRY S. REDMOND
2583,JESSE SPALDING
2584,DANIEL LEROY DRESSER
2585,ALEXANDER GREIG
2586,"THOMAS C. CLARK, JR."
2587,W.D. BALDWIN
2588,CHARLES F. BROOKER
2589,JAMES H. ECKELS
2590,THOMAS F. GOODRICH
2591,ERASTUS C. KNIGHT
2592,CHARLES D. MARVIN
2593,BALLARD McCALL
2594,JOHN M. PARKER
2595,TOM RANDOLPH
2596,HENRY C. ROUSE
2597,HERBERT L. SATTERLEE
2598,H. WAVERLY SMITH
2599,CHARLES W. WETMORE
2600,EDWARDS WHITAKER
2601,DANIEL C. WING
2602,THOMAS F. GILROY
2603,FRANK B. FRENCH
2604,THEODORE DIETERLEN
2605,JOSEPH B. KAISER
2606,WILLIAM T. PURDY
2607,DAVID RUTSKY
2608,THOMAS SIMPSON
2609,A.H.W. VAN SICKLEN
2610,JOHN V. JEWELL
2611,J.K. ALEXANDER
2612,H.F. GUNNISON
2613,E.P. HICKOK
2614,ADOLPH KIENDL
2615,NICHOLAS RAPELJE
2616,WILLIAM S. BECKLEY
2617,ALFRED E. FOUNTAIN
2618,DAVID B. SICKELS
2619,JAMES E. WELLS
2620,STEPHEN M. GRISWOLD
2621,JAMES McLAREN
2622,H.J. STRAUKAMP
2623,JAMES T. ASHLEY
2624,KENNETH A. SOUTHWORTH
2625,JOHN A. BLISS
2626,LOUIS BONERT
2627,FREDERICK D. COLCORD
2628,SAMUEL DEAN
2629,PHILLIP H. GILL
2630,AUGUST H. GUTKES
2631,WILLIAM J. HAZLEWOOD
2632,STEPHEN M. HOYE
2633,WILLIAM LOCKITT
2634,GUSTAV S. SEABORG
2635,CHARLES E. SPRAGUE
2636,ALEXANDER P.W. KINAN
2637,FREDERICK H. ECKER
2638,FRANCIS M. LEAKE
2639,GEORGE N. BIRDSALL
2640,WILLIAM H. LOCKE
2641,"C.N. BOVEE, JR."
2642,NICHOLAS BREWER
2644,ABRAM C. DE GRAW
2645,CHARLES G. DOBBS
2646,STEPHEN J. GEOGHEGAN
2647,JAMES S. HERRMAN
2648,WILLIAM G. ROSS
2649,FREDERICK WAGNER
2650,JACOB W. SCHEU
2651,LOUIS A. FAHS
2652,HENRY BISCHOFF
2653,"HENRY BISCHOFF, JR."
2654,HENRY BREUNICH
2655,HENRY F. BRUNING
2656,MARVIN S. BUTTLES
2657,GEORGE W. CORNELL
2658,BRUNO DIAZ
2659,ADAM FAHS
2660,SAMUEL D. FOLSOM
2661,CHARLES OTTMANN
2662,LOUIS C. RAEGENER
2663,HERMAN H. RIES
2664,R. RODRIGUEZ
2665,NICHOLAS SCHULTZ
2666,JACOB SIEGEL
2667,"GEORGE H. STONEBRIDGE, JR."
2668,ADAM WEBER
2669,CORNELIUS D. WOOD
2670,JOHN V.B. THAYER
2671,E.R. MERRITT
2672,CARROLL C. RAWLINGS
2673,GEORGE B. CARHART
2674,WILLIAM ALEXANDER DUER
2675,CHARLES H. LEYLAND
2676,ALEXANDER MAITLAND
2677,JAMES H. OGILVIE
2678,AMASA J. PARKER
2679,N. PARKER SHORTRIDGE
2680,CHARLES H. TWEED
2681,E.B. WESLEY
2683,HENRY W. GENNERICH
2684,CHARLES F. HOLM
2685,HENRY VON MINDEN
2686,W.W. WARNER
2687,HENRY C. STRAHMANN
2688,CHRISTOPHER F. BODE
2689,CHRISTIAN F. GENNERICH
2690,JOHN GERKEN
2691,WILLIAM F. HENCKEN
2692,FRANK B. McDONALD
2693,WILLIAM P. RINCKHOFF
2694,JACOB RUPERT
2695,CLIFFORD THOMSON
2696,WILLIAM VOLK
2697,ARTHUR TURNBULL
2698,WILLIAM P. ELLIOT
2699,RICHARD M. HURD
2700,CLARK WILLIAMS
2701,CALVERT BREWER
2702,FREDERICK O. BARTON
2703,ROBERT A. GRANNISS
2704,"GEORGE G. HAVEN, JR."
2705,WILLIAM B. LEEDS
2706,CHARLES M. PRATT
2707,CONSTANT A. ANDREWS
2708,JOHN JARDINE
2709,JOSEPH B. BLOOMINGDALE
2710,ALFRED E. MARLING
2711,JOHN HYSLOP
2712,RICHARD A. ANTHONY
2713,SIMON BORG
2714,JAMES A. FRAME
2715,FREDERIC N. GODDARD
2716,S.O. LIVINGSTON
2717,PAYSON MERRILL
2718,GEORGE A. MIDDLEBROOK
2719,CORNELIUS O'REILLY
2720,NOAH C. ROGERS
2721,LYMAN J. GAGE
2722,JAMES S. CLARK
2723,HENRY L. THORNELL
2724,LOUIS G. HAMPTON
2725,EDWARD COOPER
2726,JOHN J. PHELPS
2727,CHARLES S. SMITH
2728,ANSON PHELPS STOKES
2729,DANIEL E. SICKLES
2730,R.S. MASTERTON
2731,W.F. BRAINARD
2732,L.W. LAWRENCE
2733,ANDREW LINN
2734,E.C. LINN
2735,CHARLES MERRIMAN
2736,RICHARD PICKERING
2737,JOHN T. SPROULL
2738,J. MAUS SCHERMERHORN
2739,ADDISON H. DAY
2740,MAX MARKEL
2741,HENRY E. HOWLAND
2742,THEODORE M. IVES
2743,CHARLES M. ENGLIS
2744,JOSEPH B. PIGOT
2745,BENJAMIN F. BLAIR
2746,I.M. BON
2747,CHARLES E. DINGEE
2748,JOHN H. HOEFT
2749,JESSE JOHNSON
2750,HERMANN LINS
2751,EDWIN LUDLAM
2752,FRANK RUDD
2753,W. OSCAR SHADBOLT
2754,JOHN BAMBEY
2755,CHARLES F. MINOR
2756,JOHN J. BARRY
2757,WILLIAM R. BEAL
2758,WILLIAM HAIGH
2759,JOSEPH LIEBERTZ
2760,J.H. PARKER
2761,WILLIAM H. ZEITNER
2762,GEORGE C. THOMAS
2763,PATRICK S. TREACY
2764,WALTER B. ATTERBURY
2765,L.A. CHENEY
2766,WILLIAM E. DILLER
2767,HARRIE A. JAMES
2768,THOMAS F. MURPHY
2769,CHARLES NEUENDORFFER
2770,RALPH WALDO
2771,CASSIUS M. WICKER
2772,HENRY C. WILCOX
2773,WILLIAM P. YOUNGS
2774,DAVID M. MORRISON
2775,CHARLES F. CLARK
2776,GEORGE AUSTIN MORRISON
2777,FRANCIS H. PAGE
2778,H.F. PRICE
2779,M.S. LOTT
2780,J. FREDERICK CHAMBERLIN
2781,CHARLES F. CUTLER
2782,H.J.S. HALL
2783,CARL SCHEFER
2784,SETH E. THOMAS
2785,WILLIAM WHITING
2786,HOMER S. KING
2787,A.W. ZIMMERMANN
2788,JAMES B. ARTHUR
2789,DUDLEY EVANS
2790,JOSEPH C. GOTHWAITE
2791,W.R. HUNTINGTON
2792,WILLIAM A. JENNINGS
2793,HARRY E. MANCHESTER
2794,WILLIAM V. NEVINS
2795,EMORY A. STEDMAN
2796,ALPHONSE W. ZIMMERMANN
2797,FREDERICK K. KELLER
2798,THEODORE M. BERTINE
2799,FREDERICK BECK
2800,JOSEPH EASTMAN
2801,MAYER EISEMANN
2802,AUGUST FINCK
2803,GEORGE KARSCH
2804,A.W. MILLER
2805,W. EDGAR PRUDEN
2806,JOSEPH STERN
2807,STEPHEN G. COOK
2808,JOHN S. SCULLY
2809,JOHN CAVAGNARO
2810,JOHN H. HUDSON
2811,JOHN J.V. BURKE
2812,DAVID McCLURE
2813,CLARENCE O. BIGELOW
2814,WALTER V. BISHOP
2815,JOHN J. BROGAN
2816,JOHN C. CARPENTER
2817,WILLIAM L. CARRIGAN
2818,JOHN H. DORN
2819,CHARLES E. DUROSS
2820,JAMES H. FOLAN
2821,JOHN HASSALL
2822,JAMES B. HORNER
2823,ERNEST A.G. INTEMANN
2824,WASHINGTON L. JAQUES
2825,HARRY L. JOYCE
2826,SAMUEL M. JOHNSON
2827,PATRICK F. McGOWAN
2828,GEORGE E. MARKS
2829,SAMUEL H. PAULDING
2830,CLARENCE J. RAMSEY
2831,JOSEPH ROWAN
2832,F. LEROY SATTERLEE
2833,DAN H. SMITH
2834,WALTER STABLER
2835,ALBER ELDRIDGE STRATTON
2836,CHARLES H. VAN AKEN
2837,NELSON S. WESTCOTT
2838,JOHN HOAG
2839,FRANCIS M. CARPENTER
2840,HOWARD WILLETS
2841,CHARLES P. MARSDEN
2842,RICHARD H. BURDSALL
2843,EDWARD F. HILL
2844,EDSON LEWIS
2845,RICHARD P. LOUNSBERY
2846,ISAAC W. MCCLAY
2847,DANIEL S. REMSEN
2848,HENRY SIDENBERG
2849,WILLIAM SLOANE
2850,MOSES TAYLOR
2851,ROBERT B. VAN CORTALNDT
2852,W.L. MOYER
2853,H.A. SMITH
2854,C.L. ROBINSON
2855,JUAN M. CEBALLOS
2856,"WILLIAM N. COLER, JR."
2857,JOHN F. DRYDEN
2858,MARTIN ERDMANN
2859,DAVID H. MOFFAT
2860,JAMES H. PARKER
2861,SIDNEY F. TYLER
2862,JEREMIAH V. MESEROLE
2863,WILLIAM E. FORWILL
2864,SAMUEL M. MEEKER
2865,WILLIAM F. BURNS
2866,CHARLES J. PASFIELD
2867,JAMES F. BENDERNAGLE
2868,ABRAM COOKE
2870,JAMES R. HOWE
2871,BRAINARD G. LATIMER
2872,HENRY U. PALMER
2873,PETER WYCKOFF
2874,W. ADDISON FIELD
2875,T.H. McFARLAND
2876,IRA LEO BAMBERGER
2877,CHARLES M. DAVIDSON
2878,GUSTAV J.L. DOERSCHUCK
2879,CHARLES ENGERT
2880,FANK HARVEY FIELD
2881,FREDERICK G. LEMMERMANN
2882,JOSEPH LIEBMANN
2883,THOMAS J. PATTERSON
2884,WILLARD P. REID
2885,SIMON F. ROTHSCHILD
2886,ROBERT T. WHALEN
2887,EMIL UNGER
2888,RICHARD H. ADAMS
2889,E.B. AMEND
2890,CHARLES C. CLAUSEN
2891,HENRY DIEDEL
2892,JULIUS A. MAY
2893,HENRY F. POGGENBURG
2894,"JACOB RUPERT, JR."
2895,JACOB SCHLOSSER
2896,LEOPOLD SCHMID
2897,LOUIS VON BERNUTH
2898,MOSES WEINMAN
2899,A.P. AVERY
2900,LOUIS G. BURGER
2901,E.E. BUNCE
2902,EDWARD BUSH
2903,ANSEL L. FREEMAN
2904,FREDERICK H. NARWOOD
2905,HENRY SCHADE
2906,GEORGE W. SCHAEDLE
2907,JACOB H. SCHIFF
2908,WALTER E. FREW
2909,CHRISTIAN FRIEDMANN
2910,ADOLPH GOEPEL
2911,EDWARD L. GRAEF
2912,J.C. HACKER
2913,JOHN F. HILDEBRAND
2914,ADOLPH JAHN
2915,GUSTAVE A. JAHN
2916,RICHARD KNY
2917,P.J. KORNDER
2918,AUGUSTUS KURTH
2919,JULIUS LEHRENKRAUSS
2920,HERMAN LINS
2921,J.B.M. GROSVENOR
2922,FRANCIS H. LEGGETT
2923,EDWARD OOTHOUT
2924,W.J. BURNETT
2925,H.M. THOMAS
2926,C.W. HALLETT
2927,J.H. SMEDLEY
2928,L.P. DEXTER
2929,D.S. JONES
2930,"BENJAMIN MOORE, JR."
2931,A.T. PAYNE
2932,W.H. SLEBRECHT
2933,C.A. THOMPSON
2934,G.W. WILLIAMS
2935,JOSEPH W. HARRIMAN
2937,J.J. GOODWIN
2938,F.L. STETSON
2939,E.B. THOMAS
2940,F.D. UNDERWOOD
2941,J.L. WELSH
2943,G.S. BREWSTER
2944,GEORGE G. MCMURTRY
2945,J.H. MOORE
2946,D.G. REID
2947,F.S. WHEELER
2949,SAMUEL F. BARGER
2950,ZENAS CRANE
2951,N.K. FAIRBANK
2952,MARVIN HUGHITT
2953,ALBERT KEEP
2954,DAVID P. KIMBALL
2955,CYRUS H. MCCORMICK
2956,BYRON L. SMITH
2957,M.L. SYKES
2958,WILLIAM K. VANDERBILT
2960,W.P. CLOUGH
2961,GEORGE B. HARRIS
2962,CHARLES J. PAINE
2963,CHARLES E. PERKINS
2965,WILLIAM BLISS
2966,WILLIAM H. NEWMAN
2968,WILLIAM D. BISHOP
2969,LEVERETT BRAINARD
2970,GEORGE J. BRUSH
2971,FRANK W. CHENEY
2972,CHARLES F. CHOATE
2973,CARLOS FRENCH
2974,JOHN M. HALL
2975,HENRY S. LEE
2976,EDWIN MILNER
2977,ARTHUR D. OSBORNE
2978,ROYAL C. TAFT
2979,I. DE VER WARNER
2981,WILLIAM H. BARNES
2982,THOMAS DE WITT CUYLER
2983,WILLIAM L. ELKINS
2984,ALEXANDER M. FOX
2985,LINCOLN GODFREY
2986,JOHN P. GREEN
2987,AMOS R. LITTLE
2988,JAMES McCREA
2989,EFFINGHAM B. MORRIS
2990,C. STEWART PATTERSON
2991,SUTHERLAND M. PREVOST
2992,CHARLES E. PUGH
2994,E.B. ADDISON
2995,JAMES M. BARR
2996,ALEXANDER SMITH COCHRAN
2997,ROBERT C. DAVIDSON
2998,JAMES H. DOOLEY
2999,WILLIAM A. MARBURG
3000,J.W. MIDDENDORF
3001,F.R. PEMBERTON
3002,C. SIDNEY SHEPARD
3003,S. DAVIES WARFIELD
3004,GEORGE W. WATTS
3006,"T. JEFFERSON COOLIDGE, JR."
3007,CHARLES M. HAYS
