Source,Target,Type,Id,Label,Weight
47,137,Undirected,668,,1
47,77,Undirected,669,,1
47,152,Undirected,670,,1
48,117,Undirected,671,,1
48,117,Undirected,672,,1
48,165,Undirected,673,,1
50,3120,Undirected,674,,1
50,3176,Undirected,675,,1
50,67,Undirected,676,,1
51,77,Undirected,677,,1
51,179,Undirected,678,,1
51,118,Undirected,679,,1
51,176,Undirected,680,,1
53,102,Undirected,681,,1
54,96,Undirected,682,,1
54,96,Undirected,683,,1
54,108,Undirected,684,,1
54,151,Undirected,685,,1
54,72,Undirected,686,,1
54,96,Undirected,687,,1
55,125,Undirected,688,,1
55,162,Undirected,689,,1
55,125,Undirected,690,,1
55,162,Undirected,691,,1
58,177,Undirected,692,,1
58,97,Undirected,693,,1
58,147,Undirected,694,,1
58,152,Undirected,695,,1
58,164,Undirected,696,,1
58,128,Undirected,697,,1
58,79,Undirected,698,,1
58,108,Undirected,699,,1
58,108,Undirected,700,,1
58,108,Undirected,701,,1
59,142,Undirected,702,,1
61,80,Undirected,703,,1
61,109,Undirected,704,,1
62,71,Undirected,705,,1
62,91,Undirected,706,,1
62,111,Undirected,707,,1
62,116,Undirected,708,,1
62,148,Undirected,709,,1
62,162,Undirected,710,,1
62,3062,Undirected,711,,1
62,3086,Undirected,712,,1
62,3114,Undirected,713,,1
62,3139,Undirected,714,,1
62,3183,Undirected,715,,1
62,90,Undirected,716,,1
62,166,Undirected,717,,1
62,174,Undirected,718,,1
62,3139,Undirected,719,,1
62,3163,Undirected,720,,1
62,130,Undirected,721,,1
62,131,Undirected,722,,1
62,196,Undirected,723,,1
62,2936,Undirected,724,,1
62,2964,Undirected,725,,1
62,3005,Undirected,726,,1
62,3150,Undirected,727,,1
62,121,Undirected,728,,1
62,144,Undirected,729,,1
62,196,Undirected,730,,1
62,3062,Undirected,731,,1
62,3111,Undirected,732,,1
62,63,Undirected,733,,1
62,94,Undirected,734,,1
62,112,Undirected,735,,1
62,141,Undirected,736,,1
62,142,Undirected,737,,1
62,144,Undirected,738,,1
62,154,Undirected,739,,1
62,174,Undirected,740,,1
62,196,Undirected,741,,1
62,2948,Undirected,742,,1
62,2959,Undirected,743,,1
62,3005,Undirected,744,,1
62,3010,Undirected,745,,1
62,3032,Undirected,746,,1
62,3062,Undirected,747,,1
62,3114,Undirected,748,,1
62,3120,Undirected,749,,1
62,3194,Undirected,750,,1
62,144,Undirected,751,,1
62,150,Undirected,752,,1
62,3062,Undirected,753,,1
62,3032,Undirected,754,,1
62,122,Undirected,755,,1
62,3093,Undirected,756,,1
62,69,Undirected,757,,1
62,150,Undirected,758,,1
62,192,Undirected,759,,1
62,66,Undirected,760,,1
62,116,Undirected,761,,1
62,138,Undirected,762,,1
62,3120,Undirected,763,,1
62,144,Undirected,764,,1
62,134,Undirected,765,,1
62,183,Undirected,766,,1
62,3010,Undirected,767,,1
62,3057,Undirected,768,,1
62,144,Undirected,769,,1
62,3062,Undirected,770,,1
62,144,Undirected,771,,1
62,150,Undirected,772,,1
62,166,Undirected,773,,1
62,174,Undirected,774,,1
62,3062,Undirected,775,,1
63,91,Undirected,776,,1
63,183,Undirected,777,,1
63,194,Undirected,778,,1
63,3183,Undirected,779,,1
63,94,Undirected,780,,1
63,112,Undirected,781,,1
63,141,Undirected,782,,1
63,142,Undirected,783,,1
63,144,Undirected,784,,1
63,154,Undirected,785,,1
63,174,Undirected,786,,1
63,196,Undirected,787,,1
63,2948,Undirected,788,,1
63,2959,Undirected,789,,1
63,3005,Undirected,790,,1
63,3010,Undirected,791,,1
63,3032,Undirected,792,,1
63,3062,Undirected,793,,1
63,3114,Undirected,794,,1
63,3120,Undirected,795,,1
63,3194,Undirected,796,,1
63,123,Undirected,797,,1
63,183,Undirected,798,,1
63,194,Undirected,799,,1
63,3057,Undirected,800,,1
63,3183,Undirected,801,,1
63,83,Undirected,802,,1
63,142,Undirected,803,,1
63,3166,Undirected,804,,1
63,3017,Undirected,805,,1
63,3194,Undirected,806,,1
63,90,Undirected,807,,1
63,154,Undirected,808,,1
63,144,Undirected,809,,1
64,87,Undirected,810,,1
65,75,Undirected,811,,1
65,76,Undirected,812,,1
65,90,Undirected,813,,1
65,98,Undirected,814,,1
65,98,Undirected,815,,1
65,98,Undirected,816,,1
65,98,Undirected,817,,1
65,3111,Undirected,818,,1
65,75,Undirected,819,,1
65,127,Undirected,820,,1
65,3166,Undirected,821,,1
65,3173,Undirected,822,,1
66,100,Undirected,823,,1
66,124,Undirected,824,,1
66,198,Undirected,825,,1
66,200,Undirected,826,,1
66,207,Undirected,827,,1
66,3005,Undirected,828,,1
66,3010,Undirected,829,,1
66,3120,Undirected,830,,1
66,3139,Undirected,831,,1
66,3150,Undirected,832,,1
66,100,Undirected,833,,1
66,2959,Undirected,834,,1
66,3150,Undirected,835,,1
66,91,Undirected,836,,1
66,138,Undirected,837,,1
66,194,Undirected,838,,1
66,2964,Undirected,839,,1
66,3139,Undirected,840,,1
66,3183,Undirected,841,,1
66,78,Undirected,842,,1
66,91,Undirected,843,,1
66,3183,Undirected,844,,1
66,78,Undirected,845,,1
66,130,Undirected,846,,1
66,90,Undirected,847,,1
66,91,Undirected,848,,1
66,131,Undirected,849,,1
66,134,Undirected,850,,1
66,138,Undirected,851,,1
66,3017,Undirected,852,,1
66,3183,Undirected,853,,1
66,69,Undirected,854,,1
66,91,Undirected,855,,1
66,116,Undirected,856,,1
66,139,Undirected,857,,1
66,145,Undirected,858,,1
66,166,Undirected,859,,1
66,3048,Undirected,860,,1
66,3093,Undirected,861,,1
66,3150,Undirected,862,,1
66,91,Undirected,863,,1
66,131,Undirected,864,,1
66,3150,Undirected,865,,1
66,3173,Undirected,866,,1
66,90,Undirected,867,,1
66,144,Undirected,868,,1
66,196,Undirected,869,,1
66,131,Undirected,870,,1
66,3017,Undirected,871,,1
66,3120,Undirected,872,,1
66,124,Undirected,873,,1
66,180,Undirected,874,,1
66,192,Undirected,875,,1
66,207,Undirected,876,,1
66,2948,Undirected,877,,1
66,2964,Undirected,878,,1
66,2967,Undirected,879,,1
66,3035,Undirected,880,,1
66,3057,Undirected,881,,1
66,3120,Undirected,882,,1
66,3150,Undirected,883,,1
66,90,Undirected,884,,1
66,127,Undirected,885,,1
66,194,Undirected,886,,1
66,3183,Undirected,887,,1
66,3183,Undirected,888,,1
66,108,Undirected,889,,1
66,131,Undirected,890,,1
66,138,Undirected,891,,1
66,89,Undirected,892,,1
66,154,Undirected,893,,1
66,131,Undirected,894,,1
66,138,Undirected,895,,1
66,3183,Undirected,896,,1
66,90,Undirected,897,,1
66,91,Undirected,898,,1
66,131,Undirected,899,,1
66,150,Undirected,900,,1
66,183,Undirected,901,,1
66,3183,Undirected,902,,1
67,207,Undirected,903,,1
67,140,Undirected,904,,1
68,209,Undirected,905,,1
68,209,Undirected,906,,1
68,209,Undirected,907,,1
68,209,Undirected,908,,1
68,209,Undirected,909,,1
68,209,Undirected,910,,1
68,114,Undirected,911,,1
68,209,Undirected,912,,1
68,209,Undirected,913,,1
68,209,Undirected,914,,1
68,209,Undirected,915,,1
69,91,Undirected,916,,1
69,116,Undirected,917,,1
69,139,Undirected,918,,1
69,145,Undirected,919,,1
69,166,Undirected,920,,1
69,3048,Undirected,921,,1
69,3093,Undirected,922,,1
69,3150,Undirected,923,,1
69,150,Undirected,924,,1
69,192,Undirected,925,,1
69,124,Undirected,926,,1
69,3150,Undirected,927,,1
70,157,Undirected,928,,1
70,170,Undirected,929,,1
70,170,Undirected,930,,1
70,170,Undirected,931,,1
71,91,Undirected,932,,1
71,111,Undirected,933,,1
71,116,Undirected,934,,1
71,148,Undirected,935,,1
71,162,Undirected,936,,1
71,3062,Undirected,937,,1
71,3086,Undirected,938,,1
71,3114,Undirected,939,,1
71,3139,Undirected,940,,1
71,3183,Undirected,941,,1
71,111,Undirected,942,,1
71,178,Undirected,943,,1
71,2942,Undirected,944,,1
71,144,Undirected,945,,1
71,154,Undirected,946,,1
71,3176,Undirected,947,,1
71,3194,Undirected,948,,1
71,116,Undirected,949,,1
71,124,Undirected,950,,1
71,154,Undirected,951,,1
71,192,Undirected,952,,1
71,2936,Undirected,953,,1
71,2959,Undirected,954,,1
71,3071,Undirected,955,,1
71,3150,Undirected,956,,1
71,154,Undirected,957,,1
71,175,Undirected,958,,1
71,3194,Undirected,959,,1
71,3120,Undirected,960,,1
71,111,Undirected,961,,1
71,3062,Undirected,962,,1
71,3062,Undirected,963,,1
71,196,Undirected,964,,1
71,2942,Undirected,965,,1
71,138,Undirected,966,,1
71,2964,Undirected,967,,1
71,2967,Undirected,968,,1
72,94,Undirected,969,,1
72,142,Undirected,970,,1
72,151,Undirected,971,,1
72,96,Undirected,972,,1
72,151,Undirected,973,,1
72,151,Undirected,974,,1
73,167,Undirected,975,,1
